aqs_id,date_local,latitude_x,longitude_x,elevation,dominant_source,measurement_scale,monitoring_objective,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,arithmetic_mean_a,arithmetic_mean_b,poc_a,poc_b,meth_type_a,meth_type_b,method_code_a,method_code_b,monitor_type_a,monitor_type_b
10-003-1007,8/25/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,27,21.7,32.8,7.4,0,,14.4,,,,10.5,11.2,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,8/28/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,26,21.7,31.7,13.2,0,,9.4,,,,6.2,6.5,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,9/3/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,25.3,21.1,30,5.3,0,210.3,10.4,,,,5.5,6.7,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,9/6/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,21.6,15,27.8,0,0,,9.4,,,,6.2,5.6,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,9/9/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,23.8,20.6,27.2,2.8,0,,12.2,,,,4.2,5.3,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,9/12/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,20.8,15.6,24.4,0,0,,14.8,,,,3.9,5.3,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,9/15/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,15.3,10,20,0,0,,9.4,,,,2.6,3,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,9/18/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,19.7,12.2,22.8,0,0,1.8,18.4,,,,6.4,8.5,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,9/21/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,12.4,5.6,18.9,0,0,,11.9,,,,5,8,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,9/24/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,18.5,13.3,23.3,0,0,,5.4,,,,11.7,12,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,9/30/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,17.6,12.8,21.1,6.6,0,258.4,17.3,,,,2.8,4.4,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,10/3/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,12.6,7.8,19.4,0,0,,9.4,,,,4.8,5.4,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,10/6/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,14.2,7.8,21.1,0,0,,8.3,,,,6,7.6,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,10/9/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,13.4,6.1,21.7,0,0,,10.8,,,,4.2,4.6,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,10/12/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,14.2,12.8,15.6,12.7,0,,29.2,,,,1.5,1.7,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,10/15/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,16.3,9.4,23.9,0,0,,14,,,,5.2,5.4,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,10/18/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,10.1,2.2,18.3,0,0,,10.8,,,,9.1,9.2,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,10/27/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,14.9,12.8,18.3,0,0,,7.2,,,,4.6,6.7,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,10/30/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,8.3,5.6,9.4,6.6,0,3.1,17.6,,,,1.4,1.9,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,11/2/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,6,2.8,9.4,0,0,,28.8,,,,2,3.1,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-003-1007,11/5/2020,39.5513,-75.732,20,,URBAN SCALE,POPULATION EXPOSURE; REGIONAL TRANSPORT,11,3.3,20.6,0,0,,5,,,,8.7,9.6,1,3,FRM,FEM,145,236,SLAMS,SLAMS
10-005-1002,3/19/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-15.4,-21,-10.5,,,34.6,20.8,,1028.5,,4.4,10.3875,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/22/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-14,-19.9,-1.6,,,,6.8,,1012.9,,6.6,5.325,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/25/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,19.2,14,24,,,,21.8,,,,6.8,5.329167,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/28/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,13.6,9,20.7,,,,14.3,,,,2.1,2.145833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,5/18/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,7.3,3.4,11.8,0,,74.7,27,,1017.2,,5.5,5.966667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,5/21/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,10.5,7.3,12.9,,,121.3,19.1,,1002.9,,5.3,6.479167,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,5/24/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,4.5,2.9,6.8,,,,14.9,,1015.2,,7.7,7.525,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,5/27/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,10.4,4.5,16.8,0,,208.2,11.1,,1026.3,,11.1,10.941667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,5/30/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,19.1,12.3,26.2,,,,15.4,,1019.1,,2.3,0.358333,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/2/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,8.6,4,13.4,0,,74.5,23.2,,1006.2,,3.3,7.6625,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/5/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,9.5,4.5,15.7,,,,16.1,,,,5.7,3.465217,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/8/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,5.6,1.8,9.5,,,295,28.2,,1015.5,,3.5,3.666667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/11/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,24.7,15.7,31.8,,,,13.9,,1014.8,,10,9.758333,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/14/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,8.4,4.5,14.5,0,,250.9,14.4,,1021.4,,4.3,5.1375,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/17/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,21.6,16.2,26.2,,,63.3,23.3,,1004.5,,3.6,4.395833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/20/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,11.1,7.3,14.5,0,,,16.6,,1011.3,,9.5,9.65,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/23/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,17.4,14,21.2,2.6,,,9.8,,1008.3,,8.6,7.870833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/26/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,15.2,10.7,20.1,0,,,12.9,,1012.3,,7,16.16087,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,6/29/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,17.6,12.3,21.2,0,,,11.1,,1017.4,,7.7,9.070833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/2/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,19,13.4,24,0,,,20.6,,1006.3,,4.7,5.004167,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/5/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,14.4,7.9,19,0.3,,,11.9,,1010.3,,6.9,1.791667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/8/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,15.3,12.3,19.5,,,,11.8,,1013.1,,13.9,13.466667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/11/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,13,8.4,19.5,0,,,12.2,,1019.3,,4.7,4.691667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/14/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,21.5,14.5,26.8,0,,,10.8,,,,12.1,7.158333,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/17/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,12.7,11.2,14.5,0,,,14.9,,1017.4,,10,8.23913,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/20/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,12.9,9,16.8,,,,11.7,,1014.3,,9.1,7.8625,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/23/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,16.7,10.7,22.3,0,,,10.4,,1005.3,,14.8,11.758333,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/26/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,16.9,12.9,22.3,5.4,,,8,,1007.6,,9.7,7.466667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,7/29/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,10.3,7.9,13.4,,,283.5,13.6,,1010,,8.1,6.125,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,8/1/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,13.3,8.4,19,,,185.9,18.5,,1011.6,,6.2,5.3375,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,8/4/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,12.9,5.1,19.5,0,,,14.9,,1019.9,,4.9,5.6625,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,8/7/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,14.7,12.9,18.4,0,,,15.2,,1002.5,,8,7.369565,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,8/10/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,13.5,11.2,16.8,0,,77.9,13.8,,1008.5,,6.8,6.258333,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,8/13/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,15.3,11.2,21.2,0,,216.7,9.2,,1005.7,,7.7,6.295833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,9/9/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,7.4,-0.5,14,0,,,9.9,,1013.9,,16,18.0625,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,9/12/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,6.7,5.1,10.7,0,,60,24.6,,998.1,,3.9,2.925,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,9/15/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,1.4,-1.6,6.2,0,,48.5,16.8,,1004.8,,5.1,4.054167,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,9/18/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,1.7,-2.1,5.1,0,,,13.2,,1011.1,,4.4,2.717391,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,9/24/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,1.6,-1.6,5.7,0,,,8.4,,1005.1,,8,6.575,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,9/27/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-1.2,-6,3.4,,,,13.7,,1018.4,,5.9,4.858333,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,9/30/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,7.8,6.8,9,,,104.7,19.2,,1027.4,,1.7,0.995833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/3/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,5.3,3.4,8.4,,,66.3,15.7,,1015.1,,7.9,6.720833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/6/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,1.5,-1,5.1,0,,72,23.9,,1024.3,,4.5,4.545833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/9/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,4.7,1.8,7.9,50.3,,89.7,30.6,,1011.4,,3,2.66087,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/12/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,6.5,3.4,10.1,0,,63.1,23.5,,1026,,3.9,3.845833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/15/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-0.8,-4.9,4,0,,,11.3,,1006.6,,4.3,5.0875,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/18/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-5.9,-10.5,-1.6,0,,49.1,14.1,,1010.3,,11.6,10.3125,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/21/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-5.2,-9.3,-0.5,,,,8.3,,1015.5,,3,3.7875,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/24/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-4.9,-7.7,-1,,,74.2,30.4,,1020,,5.1,5.220833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/27/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-1.1,-3.2,0.7,,,67.8,15.4,,1006.1,,4.9,5.329167,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,10/30/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,0.8,-1,2.3,,,81.9,25.2,,1003.1,,10.5,10.347826,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/2/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-1.6,-3.8,0.7,0,,68.4,26.4,,992.6,,9.7,11.070833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/5/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,10.1,3.4,17.9,0,,,6.7,,1025,,5.3,6.970833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/8/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-9.4,-11.6,-8.2,0,,,2.2,,995.7,,5,5.345833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/11/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-8.5,-11,-5.5,0,,,3.5,,989.3,,4.4,3.6125,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/14/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-7.1,-11.6,-4.3,,,,1.9,,,,11.8,12.191667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/17/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-11.8,-13.2,-10.5,0,,65.4,27.8,,1033.2,,10.2,12.783333,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/20/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-17.8,-21,-14.3,,,57.1,21.1,,1012.1,,1.4,0.741667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/23/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-12.2,-16,-9.3,,,,11.6,,1007.9,,8,9.829167,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/26/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-24.8,-28.2,-21,0,,44.9,14.9,,1005.7,,12.5,13.8125,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,11/29/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-29.1,-31.6,-24.3,,,65,12,,1013.4,,6.6,4.1625,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/2/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-29.3,-31.6,-27.7,0,,,4.5,,1016.5,,3.7,4.8125,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/5/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-20.9,-22.7,-18.8,,,67.9,33.6,,1039.2,,5.8,6.083333,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/8/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-25.1,-28.2,-22.7,0,,71.9,16.7,,1041.8,,9,9,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/11/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-16.3,-21,-12.1,0,,,12.1,,1032.5,,9.1,10.7125,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/14/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-10.5,-13.2,-7.1,0,,70.5,31.1,,1027.2,,13.2,14.416667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/17/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-3.5,-4.9,-2.1,,,79.5,27.9,,995.1,,7,9.758333,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/20/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-12.2,-14.9,-10.5,0,,,8.1,,987.6,,8.7,10.291667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/23/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-11.8,-14.9,-9.3,0,,,10.4,,1014.3,,14.8,16.445833,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/26/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-11.5,-12.7,-11,0,,58.8,24.5,,990.4,,7,7.566667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,12/29/2016,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-15,-21.6,-8.8,,,84.1,39.5,,1000.3,,7.5,8.416667,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/1/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,2.5,1.8,3.4,0,,167.9,45.8,,1017,,6.5,10.4,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/4/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-4.5,-7.1,-0.5,,,,20.5,,1036.5,,2.7,3.3,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/7/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-16.2,-16.6,-15.5,,,66.7,23.2,,1036.8,,9.7,10.1,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/10/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-20,-21.6,-17.7,0,,,8.8,,1024.1,,8,8.3,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/13/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-28.1,-29.9,-24.3,0,,,8.4,,1009,,4.4,7.5,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/16/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-35.6,-38.2,-32.7,0,,,3.5,,997.2,,14.2,12.9,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/19/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-38.4,-39.9,-36.6,0,,,6.7,,1003.4,,7,8,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/22/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-38.7,-40.5,-36.6,,,60.7,12.5,,1021,,4.8,4.8,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/25/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-7.2,-9.3,-5.5,0,,72.2,28.3,,989.1,,4.2,4.9,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/28/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-6,-8.8,-4.3,0,,89,20,,995.8,,3.7,4.7,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,1/31/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-3.4,-11,-0.5,0,,179.7,30.3,,1015.5,,8.8,5.8,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,2/3/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-11.4,-13.8,-7.7,0,,,20.6,,1041.5,,8,8.6,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,2/6/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-23.5,-27.1,-19.3,0,,,7.2,,1024.3,,14.1,15.6,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,2/9/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-21.2,-23.8,-18.8,,,315,22.5,,1012.9,,4.4,5.2,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,2/12/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-25.8,-28.8,-23.8,,,63.8,22.6,,999.8,,13.8,16.1,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,2/15/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-17.7,-22.1,-14.3,,,,11.5,,987.9,,5.3,3.8,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,2/24/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-4.5,-8.9,0.1,0,,185.8,19.6,,1013,,3.8,5.1,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,2/27/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-13.9,-19.3,-8.2,,,,14.3,,1019.1,,6.5,9.4,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/2/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-29.2,-34.9,-24.9,,,287.4,5.2,,1030.4,,2.3,2.1,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/5/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-27.8,-31.6,-22.7,0,,,7.4,,1033.1,,3.5,4.1,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/8/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-28.2,-32.7,-21,,,,,,1043.4,,2.7,3.2,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/11/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-8.2,-9.9,-4.9,0,,,3.5,,1030,,3.5,4.1,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/14/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-22.2,-30.5,-11.6,,,338.5,9.8,,1020.3,,3.2,3.9,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/17/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-21.5,-26,-15.5,0,,,23.1,,1027.2,,8.6,11,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/20/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-23.5,-31,-14.9,0,,,4.8,,1024.4,,7.4,8,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/23/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-19.3,-26.6,-13.8,0,,,6.8,,1020.7,,5.2,5.4,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/26/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-23.2,-29.3,-18.2,0,,69.2,4.7,,1018.3,,9.2,11.2,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,3/29/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,13.3,10.7,18.4,0,,,,,1017.8,,3.4,5.9,1,3,FRM,FEM,145,184,,SLAMS
10-005-1002,4/1/2017,38.6539,-75.6106,0,,NEIGHBORHOOD,POPULATION EXPOSURE,-18,-25.5,-10.5,,,,7,,1001.1,,3.5,4,1,3,FRM,FEM,145,184,,SLAMS
